@relation 'features-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5'

@attribute x numeric
@attribute y numeric
@attribute d numeric
@attribute ang numeric
@attribute class numeric

@data
143,82,47,90,3
143,129,1,90,3
143,130,15,90,3
143,145,2,90,3
143,147,139,-89,3
144,8,24,90,3
144,32,11,90,3
144,43,2,90,3
144,45,2,90,3
144,47,82,90,3
144,129,13,90,3
144,142,2,90,3
144,144,1,90,3
144,145,1,90,3
144,146,124,-89,3
145,22,8,90,3
145,30,1,90,3
145,31,1,90,3
145,32,14,90,3
145,46,1,90,3
145,47,82,90,3
145,129,1,90,3
145,130,8,90,3
145,138,4,90,3
145,142,1,90,3
145,143,2,90,3
145,145,132,-89,3
146,13,9,90,3
146,22,1,90,3
146,23,9,90,3
146,32,14,90,3
146,46,2,90,3
146,48,26,90,3
146,74,54,90,3
146,128,1,90,3
146,129,11,90,3
146,140,1,90,3
146,141,3,90,3
146,144,1,90,3
146,145,137,-89,3
147,8,65,90,3
147,73,1,90,3
147,74,4,90,3
147,78,20,90,3
147,98,1,90,3
147,99,3,90,3
147,102,39,90,3
147,141,4,90,3
147,145,138,-89,3
148,7,2,90,3
148,9,92,90,3
148,101,1,90,3
148,102,14,90,3
1,115,1,90,3
1,116,11,90,3
1,127,11,-84,3
2,116,5,90,3
2,121,5,90,3
2,126,1,90,3
2,127,7,-81,3
3,120,1,90,3
3,121,5,-78,3
4,116,6,90,3
4,122,1,90,3
4,123,6,-80,3
5,117,1,90,3
5,118,4,90,3
5,122,4,-75,3
6,118,28,87,3
7,146,1,-45,3
8,145,1,90,3
8,146,132,-89,3
9,14,46,90,3
9,60,39,90,3
9,99,47,90,3
9,146,140,-89,3
11,6,1,-45,3
12,5,1,90,3
12,6,18,83,3
14,24,1,90,3
14,25,1,-45,3
15,24,123,90,3
15,147,132,-89,3
16,15,3,90,3
16,18,87,90,3
16,105,1,90,3
16,106,40,90,3
16,146,1,90,3
16,147,132,-89,3
17,15,20,90,3
17,35,1,90,3
17,36,62,90,3
17,98,8,90,3
17,106,41,90,3
17,147,17,-86,3
18,130,17,90,3
18,147,1,90,3
18,148,27,-87,3
19,121,26,90,3
19,147,26,-87,3
20,121,1,90,3
20,122,4,90,3
20,126,11,-84,3
21,115,14,-81,3
23,101,2,90,3
23,103,1,90,3
23,104,1,90,3
23,105,7,-81,3
24,98,1,90,3
24,99,6,90,3
24,105,48,-88,3
25,57,40,90,3
25,97,2,90,3
25,99,6,90,3
25,105,54,-88,3
26,51,1,90,3
26,52,6,90,3
26,58,89,90,3
26,147,95,-89,3
27,52,27,87,3
28,79,1,90,3
28,80,22,90,3
28,102,24,-87,3
29,78,27,87,3
30,105,102,-89,3
31,3,1,90,3
31,4,78,90,3
31,82,12,90,3
31,94,2,90,3
31,96,11,90,3
31,107,104,-89,3
32,3,67,90,3
32,70,11,90,3
32,81,1,90,3
32,82,8,90,3
32,90,2,90,3
32,92,1,90,3
32,93,2,90,3
32,95,26,-87,3
33,69,1,90,3
33,70,11,90,3
33,81,10,90,3
33,91,1,90,3
33,92,2,90,3
33,94,13,90,3
33,107,14,-85,3
34,93,1,90,3
34,94,1,0,3
35,94,12,90,3
35,106,2,90,3
35,108,36,-88,3
36,72,1,90,3
36,73,3,90,3
36,76,17,90,3
36,93,1,90,3
36,94,12,90,3
36,106,1,90,3
36,107,1,90,3
36,108,15,90,3
36,123,11,90,3
36,134,63,-89,3
37,71,1,90,3
37,72,3,90,3
37,75,2,90,3
37,77,18,90,3
37,95,27,90,3
37,122,2,90,3
37,124,52,-88,3
38,72,20,90,3
38,92,3,90,3
38,95,1,90,3
38,96,15,-86,3
39,81,10,90,3
39,91,1,90,3
39,92,3,90,3
39,95,21,90,3
39,116,36,-88,3
40,80,7,90,3
40,87,56,-88,3
41,31,1,90,3
41,32,1,0,3
42,32,47,90,3
42,79,59,89,3
43,138,2,90,3
43,140,60,-89,3
44,80,7,90,3
44,87,39,90,3
44,126,1,90,3
44,127,12,90,3
44,139,1,90,3
44,140,6,90,3
44,146,113,-89,3
45,33,48,90,3
45,81,1,90,3
45,82,31,90,3
45,113,1,90,3
45,114,12,90,3
45,126,9,90,3
45,135,102,-89,3
46,33,1,90,3
46,34,36,90,3
46,70,5,90,3
46,75,1,90,3
46,76,5,90,3
46,81,32,90,3
46,113,77,-89,3
47,36,1,90,3
47,37,38,90,3
47,75,38,-88,3
48,37,36,90,3
48,73,1,90,3
48,74,7,90,3
48,81,7,-81,3
49,74,7,90,3
49,81,1,90,3
49,82,53,-88,3
50,29,51,90,3
50,80,33,90,3
50,113,34,-88,3
51,79,14,90,3
51,93,15,90,3
51,108,85,-89,3
52,23,46,90,3
52,69,1,90,3
52,70,5,90,3
52,75,4,90,3
52,79,1,90,3
52,80,7,90,3
52,87,20,90,3
52,107,42,-88,3
53,65,4,90,3
53,69,4,90,3
53,73,1,90,3
53,74,1,90,3
53,75,15,90,3
53,90,1,90,3
53,91,19,90,3
53,110,50,-88,3
54,60,8,90,3
54,68,1,90,3
54,69,6,90,3
54,75,1,90,3
54,76,2,90,3
54,78,11,90,3
54,89,2,90,3
54,91,19,90,3
54,110,71,-89,3
55,39,1,90,3
55,40,20,90,3
55,60,15,90,3
55,75,2,90,3
55,77,14,90,3
55,91,31,-88,3
56,60,1,90,3
56,61,10,90,3
56,71,5,90,3
56,76,1,90,3
56,77,1,90,3
56,78,12,90,3
56,90,1,90,3
56,91,19,90,3
56,110,50,-88,3
57,60,17,90,3
57,77,15,90,3
57,92,31,-88,3
58,61,10,90,3
58,71,5,90,3
58,76,1,90,3
58,77,10,90,3
58,87,1,90,3
58,88,7,90,3
58,95,12,90,3
58,107,81,-89,3
59,26,34,90,3
59,60,1,90,3
59,61,10,90,3
59,71,7,90,3
59,78,8,90,3
59,86,2,90,3
59,88,66,-89,3
60,22,40,90,3
60,62,1,90,3
60,63,2,90,3
60,65,22,90,3
60,87,67,-89,3
61,20,42,90,3
61,62,2,90,3
61,64,23,90,3
61,87,70,-89,3
62,17,50,90,3
62,67,19,90,3
62,86,2,90,3
62,88,86,-89,3
63,2,1,90,3
63,3,84,90,3
63,87,1,90,3
63,88,86,-89,3
64,2,66,90,3
64,68,20,90,3
64,88,21,-87,3
65,67,1,90,3
65,68,7,-81,3
66,61,8,90,3
66,69,1,90,3
66,70,62,-89,3
67,8,61,90,3
67,69,2,90,3
67,71,55,90,3
67,126,13,90,3
67,139,1,90,3
67,140,132,-89,3
68,8,1,90,3
68,9,34,90,3
68,43,27,90,3
68,70,2,90,3
68,72,48,90,3
68,120,5,90,3
68,125,15,90,3
68,140,55,-88,3
69,85,39,90,3
69,124,1,90,3
69,125,22,90,3
69,147,68,-89,3
70,79,6,90,3
70,85,51,-88,3
71,34,42,90,3
71,76,2,90,3
71,78,6,90,3
71,84,20,90,3
71,104,1,90,3
71,105,2,90,3
71,107,21,90,3
71,128,1,90,3
71,129,52,-88,3
72,77,28,90,3
72,105,1,90,3
72,106,22,90,3
72,128,2,90,3
72,130,71,-89,3
73,59,3,90,3
73,62,2,90,3
73,64,41,90,3
73,105,47,-88,3
74,58,1,90,3
74,59,3,90,3
74,62,1,90,3
74,63,1,90,3
74,64,5,90,3
74,69,2,90,3
74,71,74,90,3
74,145,143,-89,3
75,2,58,90,3
75,60,1,90,3
75,61,14,-85,3
76,47,2,90,3
76,49,37,90,3
76,86,3,90,3
76,89,34,90,3
76,123,22,-87,3
77,101,22,90,3
77,123,1,90,3
77,124,123,-89,3
78,1,86,90,3
78,87,15,90,3
78,102,21,90,3
78,123,2,90,3
78,125,1,-45,3
79,124,1,90,3
79,125,9,90,3
79,134,131,-89,3
80,3,123,90,3
80,126,8,90,3
80,134,1,90,3
80,135,133,-89,3
81,2,1,90,3
81,3,26,90,3
81,29,24,90,3
81,53,80,90,3
81,133,2,90,3
81,135,12,90,3
81,147,144,-89,3
82,3,1,90,3
82,4,24,90,3
82,28,2,90,3
82,30,27,90,3
82,57,10,90,3
82,67,1,90,3
82,68,59,90,3
82,127,1,90,3
82,128,6,90,3
82,134,1,90,3
82,135,131,-89,3
83,4,39,90,3
83,43,1,90,3
83,44,24,90,3
83,68,8,90,3
83,76,34,90,3
83,110,1,90,3
83,111,2,90,3
83,113,14,90,3
83,127,2,90,3
83,129,116,-89,3
84,13,1,90,3
84,14,29,90,3
84,43,1,90,3
84,44,27,90,3
84,71,5,90,3
84,76,1,90,3
84,77,51,90,3
84,128,1,90,3
84,129,117,-89,3
85,12,2,90,3
85,14,25,90,3
85,39,41,90,3
85,80,64,90,3
85,144,142,-89,3
86,2,10,90,3
86,12,1,90,3
86,13,26,90,3
86,39,1,90,3
86,40,103,90,3
86,143,1,90,3
86,144,107,-89,3
87,37,1,90,3
87,38,49,90,3
87,87,1,90,3
87,88,34,90,3
87,122,22,90,3
87,144,1,90,3
87,145,137,-89,3
88,8,24,90,3
88,32,6,90,3
88,38,26,90,3
88,64,1,90,3
88,65,20,90,3
88,85,2,90,3
88,87,22,90,3
88,109,2,90,3
88,111,10,90,3
88,121,23,90,3
88,144,2,90,3
88,146,138,-89,3
89,8,1,90,3
89,9,20,90,3
89,29,30,90,3
89,59,7,90,3
89,66,20,90,3
89,86,23,90,3
89,109,1,90,3
89,110,12,90,3
89,122,114,-89,3
90,8,42,90,3
90,50,9,90,3
90,59,1,90,3
90,60,1,90,3
90,61,5,90,3
90,66,1,90,3
90,67,43,90,3
90,110,12,90,3
90,122,121,-89,3
91,1,65,90,3
91,66,7,90,3
91,73,1,90,3
91,74,2,90,3
91,76,1,90,3
91,77,22,90,3
91,99,2,90,3
91,101,10,90,3
91,111,15,90,3
91,126,1,90,3
91,127,126,-89,3
92,1,1,90,3
92,2,61,90,3
92,63,1,90,3
92,64,12,90,3
92,76,24,90,3
92,100,2,90,3
92,102,24,90,3
92,126,125,-89,3
93,1,4,90,3
93,5,1,90,3
93,6,18,90,3
93,24,1,90,3
93,25,38,90,3
93,63,25,90,3
93,88,9,90,3
93,97,91,-89,3
94,6,19,90,3
94,25,79,90,3
94,104,62,-89,3
95,42,77,90,3
95,119,11,90,3
95,130,12,90,3
95,142,101,-89,3
96,41,2,90,3
96,43,1,90,3
96,44,86,90,3
96,130,1,90,3
96,131,10,90,3
96,141,1,90,3
96,142,100,-89,3
97,42,1,90,3
97,43,18,90,3
97,61,7,90,3
97,68,15,90,3
97,83,31,90,3
97,114,7,90,3
97,121,9,90,3
97,130,2,90,3
97,132,11,90,3
97,143,131,-89,3
98,12,1,90,3
98,13,7,90,3
98,20,8,90,3
98,28,1,90,3
98,29,14,90,3
98,43,10,90,3
98,53,1,90,3
98,54,2,90,3
98,56,3,90,3
98,59,1,90,3
98,60,8,90,3
98,68,1,90,3
98,69,13,90,3
98,82,1,90,3
98,83,18,90,3
98,101,1,90,3
98,102,30,90,3
98,132,1,90,3
98,133,9,90,3
98,142,1,90,3
98,143,131,-89,3
99,12,8,90,3
99,20,1,90,3
99,21,7,90,3
99,28,26,90,3
99,54,1,90,3
99,55,5,90,3
99,60,7,90,3
99,67,5,90,3
99,72,15,90,3
99,87,1,90,3
99,88,5,90,3
99,93,1,90,3
99,94,8,90,3
99,102,14,90,3
99,116,4,90,3
99,120,4,90,3
99,124,8,90,3
99,132,11,90,3
99,143,124,-89,3
100,19,1,90,3
100,20,51,90,3
100,71,1,90,3
100,72,12,90,3
100,84,4,90,3
100,88,5,90,3
100,93,26,90,3
100,119,4,90,3
100,123,1,90,3
100,124,112,-89,3
101,12,8,90,3
101,20,74,90,3
101,94,21,90,3
101,115,9,90,3
101,124,61,-89,3
102,63,1,90,3
102,64,24,90,3
102,88,26,90,3
102,114,1,90,3
102,115,10,90,3
102,125,11,90,3
102,136,73,-89,3
103,63,12,90,3
103,75,10,90,3
103,85,2,90,3
103,87,1,90,3
103,88,22,90,3
103,110,5,90,3
103,115,16,90,3
103,131,1,90,3
103,132,4,90,3
103,136,1,90,3
103,137,110,-89,3
104,27,1,90,3
104,28,33,90,3
104,61,14,90,3
104,75,1,90,3
104,76,12,90,3
104,88,23,90,3
104,111,8,90,3
104,119,13,90,3
104,132,4,90,3
104,136,124,-89,3
105,12,15,90,3
105,27,2,90,3
105,29,46,90,3
105,75,2,90,3
105,77,29,90,3
105,106,2,90,3
105,108,11,90,3
105,119,16,90,3
105,135,2,90,3
105,137,132,-89,3
106,5,4,90,3
106,9,2,90,3
106,11,1,90,3
106,12,16,90,3
106,28,1,90,3
106,29,47,90,3
106,76,22,90,3
106,98,9,90,3
106,107,13,90,3
106,120,14,90,3
106,134,2,90,3
106,136,1,90,3
106,137,8,90,3
106,145,140,-89,3
107,5,1,90,3
107,6,6,90,3
107,12,17,90,3
107,29,36,90,3
107,65,33,90,3
107,98,1,90,3
107,99,21,90,3
107,120,17,90,3
107,137,8,90,3
107,145,1,90,3
107,146,141,-89,3
108,5,42,90,3
108,47,1,90,3
108,48,17,90,3
108,65,1,90,3
108,66,31,90,3
108,97,1,90,3
108,98,47,90,3
108,145,116,-89,3
109,29,18,90,3
109,47,18,90,3
109,65,32,90,3
109,97,2,90,3
109,99,26,90,3
109,125,1,90,3
109,126,20,90,3
109,146,117,-89,3
110,29,1,90,3
110,30,41,90,3
110,71,27,90,3
110,98,16,90,3
110,114,12,90,3
110,126,1,90,3
110,127,10,90,3
110,137,9,90,3
110,146,118,-89,3
111,28,3,90,3
111,31,6,90,3
111,37,14,90,3
111,51,19,90,3
111,70,1,90,3
111,71,55,90,3
111,126,19,90,3
111,145,115,-89,3
112,30,1,90,3
112,31,6,90,3
112,37,11,90,3
112,48,2,90,3
112,50,1,90,3
112,51,37,90,3
112,88,20,90,3
112,108,4,90,3
112,112,14,90,3
112,126,1,90,3
112,127,17,90,3
112,144,2,90,3
112,146,141,-89,3
113,5,27,90,3
113,32,10,90,3
113,42,6,90,3
113,48,1,90,3
113,49,11,90,3
113,60,5,90,3
113,65,2,90,3
113,67,1,90,3
113,68,39,90,3
113,107,1,90,3
113,108,3,90,3
113,111,1,90,3
113,112,14,90,3
113,126,6,90,3
113,132,6,90,3
113,138,7,90,3
113,145,1,90,3
113,146,145,-89,3
114,1,3,90,3
114,4,1,90,3
114,5,17,90,3
114,22,1,90,3
114,23,18,90,3
114,41,1,90,3
114,42,6,90,3
114,48,11,90,3
114,59,1,90,3
114,60,1,90,3
114,61,4,90,3
114,65,1,90,3
114,66,2,90,3
114,68,8,90,3
114,76,1,90,3
114,77,1,90,3
114,78,1,90,3
114,79,30,90,3
114,109,23,90,3
114,132,1,90,3
114,133,4,90,3
114,137,9,90,3
114,146,145,-89,3
115,1,1,90,3
115,2,3,90,3
115,5,17,90,3
115,22,38,90,3
115,60,7,90,3
115,67,9,90,3
115,76,3,90,3
115,79,17,90,3
115,96,36,90,3
115,132,2,90,3
115,134,2,90,3
115,136,135,-89,3
116,1,21,90,3
116,22,1,90,3
116,23,31,90,3
116,54,41,90,3
116,95,38,90,3
116,133,1,90,3
116,134,1,90,3
116,135,1,90,3
116,136,113,-89,3
117,23,111,90,3
117,134,2,90,3
117,136,120,-89,3
118,16,6,90,3
118,22,2,90,3
118,24,6,90,3
118,30,21,90,3
118,51,1,90,3
118,52,29,90,3
118,81,66,-89,3
119,15,1,90,3
119,16,1,90,3
119,17,6,90,3
119,23,1,90,3
119,24,5,90,3
119,29,1,90,3
119,30,5,90,3
119,35,1,90,3
119,36,8,90,3
119,44,8,90,3
119,52,5,90,3
119,57,35,90,3
119,92,1,90,3
119,93,79,-89,3
120,14,2,90,3
120,16,7,90,3
120,23,1,90,3
120,24,11,90,3
120,35,8,90,3
120,43,1,90,3
120,44,12,90,3
120,56,27,90,3
120,83,10,90,3
120,93,86,-89,3
121,7,7,90,3
121,14,1,90,3
121,15,16,90,3
121,31,24,90,3
121,55,1,90,3
121,56,3,90,3
121,59,33,90,3
121,92,1,90,3
121,93,51,90,3
121,144,2,90,3
121,146,140,-89,3
122,6,1,90,3
122,7,7,90,3
122,14,12,90,3
122,26,5,90,3
122,31,1,90,3
122,32,3,90,3
122,35,11,90,3
122,46,1,90,3
122,47,12,90,3
122,59,51,90,3
122,110,8,90,3
122,118,92,-89,3
123,26,1,90,3
123,27,3,90,3
123,30,1,90,3
123,31,2,90,3
123,33,13,90,3
123,46,2,90,3
123,48,10,90,3
123,58,1,90,3
123,59,7,90,3
123,66,10,90,3
123,76,19,90,3
123,95,1,90,3
123,96,51,90,3
123,147,145,-89,3
124,2,16,90,3
124,18,11,90,3
124,29,17,90,3
124,46,1,90,3
124,47,18,90,3
124,65,1,90,3
124,66,10,90,3
124,76,20,90,3
124,96,93,-89,3
125,3,5,90,3
125,8,10,90,3
125,18,11,90,3
125,29,9,90,3
125,38,8,90,3
125,46,25,90,3
125,71,48,90,3
125,119,115,-89,3
126,4,13,90,3
126,17,1,90,3
126,18,7,90,3
126,25,13,90,3
126,38,1,90,3
126,39,67,90,3
126,106,26,90,3
126,132,2,90,3
126,134,10,90,3
126,144,141,-89,3
127,3,15,90,3
127,18,3,90,3
127,21,17,90,3
127,38,13,90,3
127,51,56,90,3
127,107,25,90,3
127,132,1,90,3
127,133,113,-89,3
128,20,1,90,3
128,21,10,90,3
128,31,19,90,3
128,50,2,90,3
128,52,53,90,3
128,105,2,90,3
128,107,25,90,3
128,132,121,-89,3
129,11,8,90,3
129,19,32,90,3
129,51,36,90,3
129,87,19,90,3
129,106,95,-89,3
130,11,91,90,3
130,102,1,90,3
130,103,43,-88,3
131,60,1,90,3
131,61,39,90,3
131,100,18,90,3
131,118,72,-89,3
132,46,14,90,3
132,60,5,90,3
132,65,53,90,3
132,118,13,90,3
132,131,127,-89,3
133,4,41,90,3
133,45,1,90,3
133,46,97,90,3
133,143,140,-89,3
134,3,1,90,3
134,4,9,90,3
134,13,1,90,3
134,14,20,90,3
134,34,13,90,3
134,47,1,90,3
134,48,16,90,3
134,64,33,90,3
134,97,16,90,3
134,113,1,90,3
134,114,27,90,3
134,141,1,90,3
134,142,1,90,3
134,143,141,-89,3
135,2,2,90,3
135,4,1,90,3
135,5,9,90,3
135,14,33,90,3
135,47,2,90,3
135,49,47,90,3
135,96,1,90,3
135,97,14,90,3
135,111,1,90,3
135,112,2,90,3
135,114,26,90,3
135,140,1,90,3
135,141,116,-89,3
136,25,1,90,3
136,26,22,90,3
136,48,1,90,3
136,49,43,90,3
136,92,1,90,3
136,93,4,90,3
136,97,1,90,3
136,98,13,90,3
136,111,17,90,3
136,128,121,-89,3
137,7,19,90,3
137,26,12,90,3
137,38,53,90,3
137,91,2,90,3
137,93,21,90,3
137,114,13,90,3
137,127,1,90,3
137,128,121,-89,3
138,7,1,90,3
138,8,19,90,3
138,27,10,90,3
138,37,1,90,3
138,38,3,90,3
138,41,51,90,3
138,92,1,90,3
138,93,17,90,3
138,110,2,90,3
138,112,1,90,3
138,113,13,90,3
138,126,2,90,3
138,128,1,90,3
138,129,11,90,3
138,140,133,-89,3
139,7,2,90,3
139,9,18,90,3
139,27,1,90,3
139,28,10,90,3
139,38,3,90,3
139,41,1,90,3
139,42,50,90,3
139,92,18,90,3
139,110,1,90,3
139,111,1,90,3
139,112,35,90,3
139,147,1,90,3
139,148,139,-89,3
140,9,18,90,3
140,27,2,90,3
140,29,11,90,3
140,40,3,90,3
140,43,10,90,3
140,53,2,90,3
140,55,3,90,3
140,58,26,90,3
140,84,1,90,3
140,85,63,90,3
140,148,140,-89,3
141,8,46,90,3
141,54,4,90,3
141,58,1,90,3
141,59,22,90,3
141,81,4,90,3
141,85,1,90,3
141,86,22,90,3
141,108,28,90,3
141,136,2,90,3
141,138,9,90,3
141,147,1,90,3
141,148,139,-89,3
142,9,48,90,3
142,57,1,90,3
142,58,78,90,3
142,136,1,90,3
142,137,104,-89,3
143,33,25,90,3
143,58,19,90,3
143,77,4,90,3
143,81,24,90,3
143,105,1,90,3
143,106,30,90,3
143,136,117,-89,3
144,19,14,90,3
144,33,1,90,3
144,34,35,90,3
144,69,13,90,3
144,82,23,90,3
144,105,31,90,3
144,136,126,-89,3
145,10,9,90,3
145,19,1,90,3
145,20,13,90,3
145,33,2,90,3
145,35,13,90,3
145,48,2,90,3
145,50,8,90,3
145,58,11,90,3
145,69,1,90,3
145,70,5,90,3
145,75,30,90,3
145,105,94,-89,3
146,11,8,90,3
146,19,2,90,3
146,21,27,90,3
146,48,1,90,3
146,49,8,90,3
146,57,49,90,3
146,106,1,90,3
146,107,37,90,3
146,144,2,90,3
146,146,132,-89,3
147,14,1,90,3
147,15,31,90,3
147,46,1,90,3
147,47,10,90,3
147,57,1,90,3
147,58,1,90,3
147,59,47,90,3
147,106,2,90,3
147,108,36,90,3
147,144,1,90,3
147,145,98,-89,3
148,47,61,90,3
148,108,1,90,3
1,60,9,90,3
1,69,1,90,3
1,70,21,90,3
1,91,2,90,3
1,93,48,90,3
1,141,2,90,3
1,143,125,-89,3
2,18,1,90,3
2,19,50,90,3
2,69,2,90,3
2,71,14,90,3
2,85,7,90,3
2,92,1,90,3
2,93,51,90,3
2,144,1,90,3
2,145,127,-89,3
3,18,19,90,3
3,37,1,90,3
3,38,9,90,3
3,47,47,90,3
3,94,1,90,3
3,95,24,90,3
3,119,6,90,3
3,125,1,90,3
3,126,3,90,3
3,129,1,90,3
3,130,9,90,3
3,139,5,90,3
3,144,119,-89,3
4,25,13,90,3
4,38,9,90,3
4,47,1,90,3
4,48,46,90,3
4,94,21,90,3
4,115,1,90,3
4,116,2,90,3
4,118,2,90,3
4,120,5,90,3
4,125,5,90,3
4,130,8,90,3
4,138,5,90,3
4,143,1,90,3
4,144,96,-89,3
5,48,50,90,3
5,98,21,90,3
5,119,1,90,3
5,120,21,90,3
5,141,1,90,3
5,142,2,90,3
5,144,52,-88,3
6,92,5,90,3
6,97,1,90,3
6,98,1,90,3
6,99,21,90,3
6,120,21,90,3
6,141,118,-89,3
7,23,1,90,3
7,24,67,90,3
7,91,1,90,3
7,92,6,90,3
7,98,2,90,3
7,100,21,90,3
7,121,1,90,3
7,122,18,90,3
7,140,1,90,3
7,141,117,-89,3
8,24,68,90,3
8,92,8,90,3
8,100,41,90,3
8,141,4,90,3
8,145,132,-89,3
9,13,10,90,3
9,23,76,90,3
9,99,1,90,3
9,100,45,90,3
9,145,1,90,3
9,146,113,-89,3
10,33,67,90,3
10,100,44,90,3
10,144,1,90,3
10,145,20,-87,3
11,125,1,90,3
11,126,19,90,3
11,145,124,-89,3
12,21,96,90,3
12,117,8,90,3
12,125,105,-89,3
13,20,1,90,3
13,21,1,0,3
14,21,80,90,3
14,101,52,-88,3
15,49,1,90,3
15,50,52,90,3
15,102,1,90,3
15,103,23,90,3
15,126,77,-89,3
16,49,52,90,3
16,101,2,90,3
16,103,36,90,3
16,139,8,90,3
16,147,80,-89,3
17,67,37,90,3
17,104,25,90,3
17,129,10,90,3
17,139,1,90,3
17,140,8,90,3
17,148,93,-89,3
18,55,52,90,3
18,107,22,90,3
18,129,1,90,3
18,130,17,90,3
18,147,1,90,3
18,148,93,-89,3
19,55,74,90,3
19,129,19,90,3
19,148,53,-88,3
20,95,1,90,3
20,96,25,90,3
20,121,115,-89,3
21,6,17,90,3
21,23,73,90,3
21,96,24,90,3
21,120,1,90,3
21,121,2,90,3
21,123,117,-89,3
22,6,17,90,3
22,23,1,90,3
22,24,26,90,3
22,50,1,90,3
22,51,71,90,3
22,122,71,-89,3
23,51,21,90,3
23,72,24,90,3
23,96,22,90,3
23,118,46,-88,3
24,72,24,90,3
24,96,84,-89,3
25,12,10,-84,3
26,2,1,90,3
26,3,9,90,3
26,12,61,90,3
26,73,2,90,3
26,75,5,90,3
26,80,14,90,3
26,94,12,90,3
26,106,1,90,3
26,107,19,90,3
26,126,1,90,3
26,127,125,-89,3
27,2,10,90,3
27,12,1,90,3
27,13,79,90,3
27,92,13,90,3
27,105,2,90,3
27,107,7,90,3
27,114,2,90,3
27,116,46,-88,3
28,70,1,90,3
28,71,35,90,3
28,106,1,90,3
28,107,8,90,3
28,115,45,-88,3
29,70,60,90,3
29,130,2,90,3
29,132,106,-89,3
30,26,105,90,3
30,131,1,90,3
30,132,116,-89,3
31,16,11,90,3
31,27,1,90,3
31,28,13,90,3
31,41,104,90,3
31,145,118,-89,3
32,27,2,90,3
32,29,11,90,3
32,40,2,90,3
32,42,104,90,3
32,146,138,-89,3
33,8,20,90,3
33,28,1,90,3
33,29,11,90,3
33,40,1,90,3
33,41,19,90,3
33,60,1,90,3
33,61,18,90,3
33,79,70,-89,3
34,9,2,90,3
34,11,18,90,3
34,29,11,90,3
34,40,9,90,3
34,49,10,90,3
34,59,2,90,3
34,61,1,90,3
34,62,18,90,3
34,80,66,-89,3
35,14,46,90,3
35,60,20,90,3
35,80,1,90,3
35,81,68,-89,3
36,13,1,90,3
36,14,57,90,3
36,71,65,-89,3
37,6,8,90,3
37,14,1,90,3
37,15,40,90,3
37,55,16,90,3
37,71,1,90,3
37,72,76,90,3
37,148,142,-89,3
38,6,1,90,3
38,7,7,90,3
38,14,2,90,3
38,16,112,90,3
38,128,19,90,3
38,147,1,90,3
38,148,134,-89,3
39,14,1,90,3
39,15,3,-71,3
40,12,1,90,3
40,13,76,90,3
40,89,2,90,3
40,91,78,-89,3
41,13,48,90,3
41,61,27,90,3
41,88,1,90,3
41,89,1,90,3
41,90,4,90,3
41,94,36,90,3
41,130,13,90,3
41,143,1,90,3
41,144,104,-89,3
42,40,1,90,3
42,41,36,90,3
42,77,2,90,3
42,79,10,90,3
42,89,5,90,3
42,94,6,90,3
42,100,43,90,3
42,143,69,-89,3
43,74,2,90,3
43,76,44,90,3
43,120,63,-89,3
44,57,1,90,3
44,58,16,90,3
44,74,1,90,3
44,75,36,-88,3
45,39,19,90,3
45,58,13,90,3
45,71,2,90,3
45,73,44,-88,3
46,29,1,90,3
46,30,8,90,3
46,38,1,90,3
46,39,6,90,3
46,45,10,90,3
46,55,51,90,3
46,106,71,-89,3
47,35,2,90,3
47,37,2,90,3
47,39,16,90,3
47,55,1,90,3
47,56,9,90,3
47,65,1,90,3
47,66,40,90,3
47,106,18,90,3
47,124,1,90,3
47,125,2,90,3
47,127,92,-89,3
48,35,1,90,3
48,36,30,90,3
48,66,58,90,3
48,124,2,90,3
48,126,1,90,3
48,127,9,90,3
48,136,101,-89,3
49,35,6,90,3
49,41,1,90,3
49,42,20,90,3
49,62,1,90,3
49,63,16,90,3
49,79,1,90,3
49,80,8,90,3
49,88,6,90,3
49,94,2,90,3
49,96,2,90,3
49,98,39,90,3
49,137,103,-89,3
50,34,7,90,3
50,41,11,90,3
50,52,11,90,3
50,63,15,90,3
50,78,2,90,3
50,80,3,90,3
50,83,1,90,3
50,84,5,90,3
50,89,1,90,3
50,90,4,90,3
50,94,1,90,3
50,95,2,90,3
50,97,17,90,3
50,114,1,90,3
50,115,22,90,3
50,137,1,90,3
50,138,112,-89,3
51,26,9,90,3
51,35,16,90,3
51,51,19,90,3
51,70,2,90,3
51,72,5,90,3
51,77,1,90,3
51,78,1,90,3
51,79,1,90,3
51,80,3,90,3
51,83,1,90,3
51,84,5,90,3
51,89,3,90,3
51,92,1,90,3
51,93,20,90,3
51,113,1,90,3
51,114,14,90,3
51,128,9,90,3
51,137,112,-89,3
52,25,10,90,3
52,35,1,90,3
52,36,21,90,3
52,57,13,90,3
52,70,1,90,3
52,71,1,90,3
52,72,6,90,3
52,78,11,90,3
52,89,3,90,3
52,92,23,90,3
52,115,80,-89,3
53,35,12,90,3
53,47,9,90,3
53,56,1,90,3
53,57,10,90,3
53,67,4,90,3
53,71,19,90,3
53,90,1,90,3
53,91,39,90,3
53,130,10,90,3
53,140,93,-89,3
54,47,43,90,3
54,90,10,90,3
54,100,31,90,3
54,131,8,90,3
54,139,1,90,3
54,140,110,-89,3
